ID,type,Pd,Qd,Gs,Bs,area_num,Vm,Va,baseKV,zone,max_Vm,min_Vm
309,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
310,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
311,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
312,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
313,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
314,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
315,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
316,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
317,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
318,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
319,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
320,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
321,3,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
322,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
323,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
324,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
325,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
326,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
327,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
328,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
329,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
330,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
331,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
332,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
333,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
334,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
335,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
336,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
337,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
338,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
339,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
340,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
341,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
342,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
343,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
344,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
345,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
346,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
347,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
348,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
349,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
350,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
351,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
352,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
353,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
354,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
355,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
356,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
357,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
358,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
359,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
360,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
361,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
362,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
363,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
364,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
365,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
366,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
367,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
368,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
369,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
370,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
371,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
372,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
373,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
374,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
375,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
376,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
377,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
378,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
379,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
380,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
381,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
382,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
383,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
384,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
385,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
386,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
387,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
388,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
389,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
390,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
391,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
392,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
393,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
394,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
395,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
396,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
397,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
398,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
399,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
400,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
401,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
402,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
403,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
404,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
405,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
406,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
407,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
408,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
409,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
410,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
411,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
412,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
413,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
414,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
415,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
416,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
417,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
418,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
419,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
420,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
421,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
422,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
423,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
424,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
425,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
426,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
427,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
428,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
429,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
430,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
431,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
432,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
433,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
434,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
435,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
436,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
437,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
438,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
439,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
440,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
441,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
442,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
443,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
444,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
445,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
446,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
447,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
448,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
449,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
450,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
451,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
452,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
453,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
454,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
455,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
456,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
457,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
458,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
459,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
460,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
461,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
462,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
463,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
464,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
465,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
466,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
467,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
468,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
469,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
470,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
471,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
472,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
473,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
474,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
475,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
476,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
477,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
478,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
479,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
480,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
481,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
482,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
483,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
484,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
485,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
486,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
487,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
488,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
489,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
490,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
491,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
492,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
493,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
494,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
495,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
496,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
497,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
498,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
499,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
500,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
501,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
502,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
503,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
504,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
505,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
506,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
507,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
508,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
509,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
510,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
511,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
512,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
513,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
514,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
515,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
516,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
517,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
518,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
519,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
520,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
521,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
522,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
523,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
524,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
525,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
526,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
527,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
528,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
529,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
530,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
531,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
532,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
533,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
534,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
535,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
536,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
537,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
538,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
539,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
540,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
541,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
542,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
543,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
544,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
545,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
546,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
547,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
548,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
549,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
550,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
551,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
552,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
553,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
554,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
555,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
556,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
557,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
558,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
559,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
560,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
561,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
562,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
563,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
564,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
565,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
566,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
567,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
568,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
569,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
570,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
571,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
572,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
573,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
574,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
575,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
576,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
577,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
578,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
579,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
580,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
581,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
582,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
583,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
584,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
585,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
586,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
587,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
588,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
589,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
590,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
591,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
592,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
593,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
594,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
595,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
596,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
597,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
598,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
599,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
600,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
601,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
602,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
603,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
604,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
605,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
606,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
607,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
608,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
609,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
610,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
611,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
612,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
613,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
614,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
615,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
616,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
617,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
618,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
619,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
620,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
621,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
622,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
623,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
624,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
625,1,0.0,0.0,0.0,0.0,0,1.0,0.0,22.0,0,1.2,0.9
